Model;Scenario;Region;Variable;Unit;Saut_Classe_Dpe;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;5;0.054832500000000006;0.0;0.0;0.0;0.0782262;0.45772211953125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;6;0.051755999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_normal_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;sum;0.32126213891582844;0.5135077294108235;0.8811827874539386;1.4528248050501396;2.2394820078383453;2.425513941898395;3.057804107078513;4.2960545126554095;6.646581129055229;4.983391585434785;5.085835705667915;5.259369985592957;8.603148550252765;11.10057253152367;9.253213195151524;7.686827648821753;4.252371334205659;3.220408702906265;2.913946295758238;2.533263209727269;1.7985654022369009;1.4433825446600583;1.1129223999813245;0.7008022132943426;0.4988102175492656;0.341117058302763;0.19051039659112323;0.12026609766701443;0.07294507555903838;0.036132323006120425;0.02023042863134113
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5939958254649995;1.2473130353108106;1.264310104324324;1.2767767240540535;1.2858617160540537;1.2924513141891887;1.2972146551756754;1.3006493875890537
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6528305956299321;0.9820598209459456;1.144237584851351;1.2978045625337835;1.4358865135337835;1.0035291231808785;0.0;0.7842229500893914;1.7904920996351346;0.9455186820322298;0.0;0.0;0.0;0.0;0.0;0.0;8.939192504496185e-11
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33684832332500003;0.46188674922972983;0.6155850307837839;0.6828868432702722;0.8803885470979754;0.6385389229695964;0.2784191016888523;0.0;0.0;0.0;0.0;0.9180973549125017;2.753469521486494;1.5762798195469647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;4;0.02991059939;0.0644774641;0.08965512524500001;0.12448585961;0.17250653045499997;0.20296345612682434;0.27945026713459464;0.33102323376689197;0.007955083376081121;0.0;0.0;0.0;0.0;0.660780693243244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;5;0.01577115;0.0;0.0;0.0;0.0;0.0;0.0;0.06659798108108106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;6;0.0071064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Collective_dwelling;MtCO2eq;sum;0.052788149390000004;0.0644774641;0.08965512524500001;0.12448585961;0.17250653045499997;0.20296345612682434;0.27945026713459464;0.397621214847973;0.34480340670108117;0.46188674922972983;0.6155850307837839;0.6828868432702722;0.8803885470979754;1.2993196162128404;0.9312496973187844;0.9820598209459456;1.144237584851351;1.2978045625337835;1.4358865135337835;1.9216264780933803;2.753469521486494;2.360502769636356;1.7904920996351346;1.5395145074972292;1.2473130353108106;1.264310104324324;1.2767767240540535;1.2858617160540537;1.2924513141891887;1.2972146551756754;1.3006493876784455
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19567175318804791;2.46476444396875;2.4983516590703125;2.52298643840625;2.5409389201640624;2.5539603570078127;2.5633730011875;2.5701602360546874
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5187950154617581;1.940608379355469;2.2610812488984373;2.5645386927421874;0.863683452995273;0.0;0.0;0.0;0.0;2.751540359765625;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7080266635458989;1.176255342998047;1.3494248540332032;1.7396999200000003;0.14365806601425754;0.671095203125;0.0;0.0;0.0;3.2895222578138674;5.119269744628906;5.441018878261719;5.69760730078125;5.896864084453125;0.9733489039830056;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;4;0.03704667946;0.13010804320500002;0.180913642805;0.251198024385;0.34809816775999997;0.39838328855937505;0.5485140948601563;0.7514148417835937;0.5972446636542968;0.2443603893267572;0.0;0.0;0.0;2.871127530443321;1.630261204712929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;5;0.03906135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.410222654296875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;6;0.0446496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Individual_dwelling;MtCO2eq;sum;0.12075762946;0.13010804320500002;0.180913642805;0.251198024385;0.34809816775999997;0.39838328855937505;0.5485140948601563;0.7514148417835937;1.0074673179511717;0.9523870528726561;1.176255342998047;1.3494248540332032;1.7396999200000003;3.0147855964575783;2.820151423299687;1.940608379355469;2.2610812488984373;2.5645386927421874;4.153205710809141;5.119269744628906;5.441018878261719;5.69760730078125;5.896864084453125;3.9205610169366785;2.46476444396875;2.4983516590703125;2.52298643840625;2.5409389201640624;2.5539603570078127;2.5633730011875;2.5701602360546874
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7896675786530474;3.7120774792795608;3.7626617633946364;3.7997631624603034;3.826800636218116;3.8464116711970013;3.8605876563631756;3.870809623643741
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1716256110916903;2.9226682003014144;3.4053188337497886;3.862343255275971;2.2995699665290568;1.0035291231808785;0.0;0.7842229500893914;1.7904920996351346;3.697059041797855;0.0;0.0;0.0;0.0;0.0;0.0;8.939192504496185e-11
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33684832332500003;1.1699134127756288;1.791840373781831;2.0323116973034754;2.620088467097976;0.7821969889838539;0.9495143048138524;0.0;0.0;0.0;3.2895222578138674;6.037367099541408;8.194488399748213;7.273887120328215;5.896864084453125;0.9733489039830056;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;4;0.06695727885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.0824380755504857;0.6051997470303779;0.2443603893267572;0.0;0.0;0.0;3.531908223686565;1.630261204712929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;5;0.054832500000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.06659798108108106;0.410222654296875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;6;0.051755999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_BAU_RE2020_WLC;France;Residential_dwelling;MtCO2eq;sum;0.17354577885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.1490360566315667;1.352270724652253;1.414273802102386;1.791840373781831;2.0323116973034754;2.620088467097976;4.314105212670419;3.7514011206184716;2.9226682003014144;3.4053188337497886;3.862343255275971;5.589092224342924;7.040896222722286;8.194488399748213;8.058110070417607;7.68735618408826;5.460075524433908;3.7120774792795608;3.7626617633946364;3.7997631624603034;3.826800636218116;3.8464116711970013;3.8605876563631756;3.870809623733133
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31006953336663884;0.6511052001387136;0.6599777763954491;0.5665126153391307;0.5705436745535507;0.5734675142533503;0.48924387886115717;0.4905392865271643
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5549060062854427;0.8347508478040544;0.972601947123649;0.9376637964306584;1.0374280060281584;0.7250497914981847;0.0;0.4816109192236478;1.0995859606884277;0.49356666151258655;0.0;0.0;0.0;0.0;0.0;0.0;3.3714121231493655e-11
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33684832332500003;0.46188674922972983;0.6155850307837839;0.6828868432702722;0.8803885470979754;0.6385389229695964;0.236656236435523;0.0;0.0;0.0;0.0;0.6633253389242832;1.690974469882881;0.9680328441792725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;4;0.02991059939;0.0644774641;0.08965512524500001;0.12448585961;0.17250653045499997;0.20296345612682434;0.27945026713459464;0.33102323376689197;0.007955083376081121;0.0;0.0;0.0;0.0;0.660780693243244;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;5;0.01577115;0.0;0.0;0.0;0.0;0.0;0.0;0.06659798108108106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;6;0.0071064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Collective_dwelling;MtCO2eq;sum;0.052788149390000004;0.0644774641;0.08965512524500001;0.12448585961;0.17250653045499997;0.20296345612682434;0.27945026713459464;0.397621214847973;0.34480340670108117;0.46188674922972983;0.6155850307837839;0.6828868432702722;0.8803885470979754;1.2993196162128404;0.7915622427209658;0.8347508478040544;0.972601947123649;0.9376637964306584;1.0374280060281584;1.3883751304224679;1.690974469882881;1.4496437634029202;1.0995859606884277;0.8036361948792254;0.6511052001387136;0.6599777763954491;0.5665126153391307;0.5705436745535507;0.5734675142533503;0.48924387886115717;0.4905392865608784
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10214187811261843;1.286622444529462;1.3041551807325724;1.1194624860863083;1.1274280976148088;1.133205778318764;0.9667748857640683;0.9693346881066612
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44097576314249437;1.6495171224521488;1.9219190615636719;1.8528792055062304;0.6240112947890847;0.0;0.0;0.0;0.0;1.4363212649249062;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7080266635458989;1.176255342998047;1.3494248540332032;1.7396999200000003;0.14365806601425754;0.57043092265625;0.0;0.0;0.0;2.3766798312705193;3.6986723904943846;3.3414657186124783;3.499043083592285;3.6214116558647755;0.508094211309779;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;4;0.03704667946;0.13010804320500002;0.180913642805;0.251198024385;0.34809816775999997;0.39838328855937505;0.5485140948601563;0.7514148417835937;0.5972446636542968;0.2443603893267572;0.0;0.0;0.0;2.871127530443321;1.3857220240059898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;5;0.03906135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.410222654296875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;6;0.0446496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Individual_dwelling;MtCO2eq;sum;0.12075762946;0.13010804320500002;0.180913642805;0.251198024385;0.34809816775999997;0.39838328855937505;0.5485140948601563;0.7514148417835937;1.0074673179511717;0.9523870528726561;1.176255342998047;1.3494248540332032;1.7396999200000003;3.0147855964575783;2.3971287098047345;1.6495171224521488;1.9219190615636719;1.8528792055062304;3.000691126059604;3.6986723904943846;3.3414657186124783;3.499043083592285;3.6214116558647755;2.0465573543473035;1.286622444529462;1.3041551807325724;1.1194624860863083;1.1274280976148088;1.133205778318764;0.9667748857640683;0.9693346881066612
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4122114114792573;1.9377276446681757;1.9641329571280215;1.685975101425439;1.6979717721683594;1.7066732925721142;1.4560187646252256;1.4598739746338256
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9958817694279372;2.4842679702562034;2.8945210086873208;2.790543001936889;1.6614393008172432;0.7250497914981847;0.0;0.4816109192236478;1.0995859606884277;1.9298879264374929;0.0;0.0;0.0;0.0;0.0;0.0;3.3714121231493655e-11
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33684832332500003;1.1699134127756288;1.791840373781831;2.0323116973034754;2.620088467097976;0.7821969889838539;0.807087159091773;0.0;0.0;0.0;2.3766798312705193;4.361997729418668;5.032440188495359;4.467075927771558;3.6214116558647755;0.508094211309779;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;4;0.06695727885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.0824380755504857;0.6051997470303779;0.2443603893267572;0.0;0.0;0.0;3.531908223686565;1.3857220240059898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;5;0.054832500000000006;0.0;0.0;0.0;0.0;0.0;0.0;0.06659798108108106;0.410222654296875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;6;0.051755999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;MRS_rising_Optimist_RE2020_WLC;France;Residential_dwelling;MtCO2eq;sum;0.17354577885;0.19458550730500002;0.27056876805;0.37568388399499997;0.5206046982149999;0.6013467446861994;0.827964361994751;1.1490360566315667;1.352270724652253;1.414273802102386;1.791840373781831;2.0323116973034754;2.620088467097976;4.314105212670419;3.1886909525257;2.4842679702562034;2.8945210086873208;2.790543001936889;4.038119132087763;5.087047520916853;5.032440188495359;4.948686846995206;4.720997616553204;2.850193549226529;1.9377276446681757;1.9641329571280215;1.685975101425439;1.6979717721683594;1.7066732925721142;1.4560187646252256;1.4598739746675398
